Row,NumGoodAlgos
OpenStack_2513,5
OpenStack_985,3
OpenStack_5300,2
OpenStack_7382,4
OpenStack_6452,5
OpenStack_1820,1
OpenStack_3135,4
OpenStack_6492,2
OpenStack_241,3
OpenStack_5788,6
OpenStack_319,4
OpenStack_6122,4
OpenStack_2674,4
OpenStack_1988,6
OpenStack_6062,5
OpenStack_101,3
OpenStack_6047,2
OpenStack_1131,6
OpenStack_4518,6
OpenStack_2960,5
OpenStack_2299,5
OpenStack_6887,2
OpenStack_1952,6
OpenStack_1055,7
OpenStack_2074,2
OpenStack_6917,6
OpenStack_5150,2
OpenStack_5819,5
OpenStack_6834,4
OpenStack_5250,5
OpenStack_5421,6
OpenStack_4255,6
OpenStack_729,3
OpenStack_6503,4
OpenStack_6561,6
OpenStack_3564,2
OpenStack_4120,4
OpenStack_6867,7
OpenStack_7699,2
OpenStack_7629,2
OpenStack_4757,4
OpenStack_2093,5
OpenStack_340,3
OpenStack_2451,4
OpenStack_5894,5
OpenStack_3915,2
OpenStack_4307,6
OpenStack_5817,6
OpenStack_2278,3
OpenStack_2332,7
OpenStack_3331,1
OpenStack_6571,5
OpenStack_6537,4
OpenStack_5192,3
OpenStack_7532,6
OpenStack_903,6
OpenStack_3382,4
OpenStack_4449,5
OpenStack_7187,2
OpenStack_5765,6
OpenStack_5332,4
OpenStack_2956,5
OpenStack_5534,3
OpenStack_3901,4
OpenStack_2397,3
OpenStack_3090,2
OpenStack_7086,1
OpenStack_2992,4
OpenStack_3368,4
OpenStack_5928,2
OpenStack_711,8
OpenStack_7879,6
OpenStack_3863,2
OpenStack_7147,7
OpenStack_5536,6
OpenStack_3592,3
OpenStack_2239,5
OpenStack_3304,4
OpenStack_1992,1
OpenStack_6465,3
OpenStack_5944,6
OpenStack_330,5
OpenStack_3838,4
OpenStack_203,5
OpenStack_6961,3
OpenStack_5701,2
OpenStack_1763,4
OpenStack_7189,4
OpenStack_3451,4
OpenStack_709,6
OpenStack_840,1
OpenStack_4796,2
OpenStack_5743,6
OpenStack_6383,4
OpenStack_6880,4
OpenStack_4667,2
OpenStack_127,5
OpenStack_5468,2
OpenStack_3004,6
OpenStack_7464,5
OpenStack_1059,7
OpenStack_7217,4
OpenStack_5308,3
OpenStack_7240,4
OpenStack_621,1
OpenStack_3547,7
OpenStack_7779,4
OpenStack_3020,3
OpenStack_1660,2
Qt_9539,4
Qt_17339,6
Qt_26950,4
Qt_16397,5
Qt_20700,7
Qt_3849,3
Qt_4604,7
Qt_25404,1
Qt_7798,4
Qt_2439,5
Qt_17897,5
Qt_17220,3
Qt_2671,2
Qt_19388,4
Qt_16861,4
Qt_2258,3
Qt_2485,5
Qt_6269,2
Qt_24593,4
Qt_19210,7
Qt_17655,2
Qt_24970,2
Qt_12965,5
Qt_24657,4
Qt_19690,3
Qt_11665,6
Qt_18629,3
Qt_17983,7
Qt_24665,6
Qt_23674,1
Qt_14504,2
Qt_6157,6
Qt_11524,5
Qt_7814,2
Qt_19266,3
Qt_24611,6
Qt_21932,7
Qt_15045,4
Qt_15400,2
Qt_16880,3
Qt_11067,4
Qt_19041,2
Qt_15514,5
Qt_20883,5
Qt_25199,5
Qt_20901,2
Qt_2721,7
Qt_13370,3
Qt_2830,2
Qt_4674,2
Qt_21212,4
Qt_1127,2
Qt_19526,4
Qt_369,1
Qt_19247,3
Qt_2125,3
Qt_17591,6
Qt_9855,2
Qt_11406,5
Qt_26184,7
Qt_5056,1
Qt_10937,2
Qt_2177,7
Qt_15541,4
Qt_13205,8
Qt_6820,6
Qt_19545,2
Qt_2419,5
Qt_17620,4
Qt_9918,3
Qt_19849,7
Qt_3936,4
Qt_532,3
Qt_15329,2
Qt_17096,6
Qt_1303,7
Qt_1257,6
Qt_19779,4
Qt_18598,3
Qt_3382,7
Qt_13592,7
Qt_17979,5
Qt_7548,7
Qt_10512,2
Qt_606,4
Qt_24282,1
Qt_11991,1
Qt_18330,7
Qt_20575,2
Qt_13772,5
Qt_4682,7
Qt_4082,3
Qt_12017,5
Qt_13060,4
Qt_11027,5
Qt_18444,3
Qt_1132,1
Qt_21530,5
Qt_15336,8
Qt_24137,4
Qt_18258,0
Qt_7513,3
Qt_3230,3
Qt_17554,4
Qt_24402,3
Qt_9840,3
Qt_5413,5
Qt_22706,2
Qt_6545,5
Qt_9313,7
Qt_7382,0
Qt_12985,2
Qt_13790,1
Qt_21680,6
Qt_9233,6
Qt_11818,4
Qt_1400,1
Qt_18289,6
Qt_24728,2
Qt_6260,0
Qt_2812,3
Qt_20401,3
Qt_19944,3
Qt_5534,2
Qt_10867,7
Qt_17594,1
Qt_11966,3
Qt_24245,6
Qt_5599,8
Qt_21060,1
Qt_22224,3
Qt_12527,4
Qt_13356,1
Qt_8716,5
Qt_20785,2
Qt_11141,5
Qt_7521,6
Qt_19311,3
Qt_18726,6
Qt_6671,1
Qt_11931,7
Qt_6188,6
Qt_25473,1
Qt_690,0
Qt_15972,2
Qt_8572,1
Qt_8246,5
Qt_14898,3
Qt_15368,7
Qt_7811,2
Qt_9620,8
Qt_6144,1
Qt_187,6
Qt_14612,6
Qt_2789,6
Qt_17826,6
Qt_18977,5
Qt_19484,6
Qt_15646,6
Qt_5432,7
Qt_13240,6
Qt_20277,5
Qt_10371,2
Qt_110,5
Qt_22155,1
Qt_9021,5
Qt_12514,2
Qt_20585,0
Qt_5132,2
Qt_19051,2
Qt_20556,5
Qt_24210,5
Qt_18482,5
Qt_10746,2
Qt_7098,7
Qt_7136,4
Qt_26745,1
Qt_21481,2
Qt_8721,4
Qt_8306,5
Qt_10020,8
Qt_12295,4
Qt_8328,3
Qt_13585,7
Qt_22418,1
Qt_2460,5
Qt_516,5
Qt_5973,6
Qt_3963,6
Qt_16502,4
Qt_15463,5
Qt_18288,5
Qt_9765,3
Qt_23783,7
Qt_5930,8
Qt_11860,1
Qt_9079,1
Qt_9562,2
Qt_4147,7
Qt_8535,3
Qt_14489,7
Qt_8497,3
Qt_13717,3
Qt_4739,7
Qt_11517,3
Qt_20952,1
Qt_16409,1
Qt_16700,6
Qt_15427,7
Qt_13112,5
Qt_14569,7
Qt_12179,3
Qt_14652,3
Qt_13721,2
Qt_20680,5
Qt_2922,0
Qt_1938,1
Qt_21460,4
Qt_12333,1
Qt_13386,6
Qt_11488,5
Qt_11670,6
Qt_16721,4
Qt_22118,2
Qt_22142,7
Qt_24180,6
Qt_16818,6
Qt_13114,0
Qt_7120,2
Qt_20669,0
Qt_2022,0
Qt_633,0
Qt_2079,6
Qt_5433,0
Qt_19387,0
Qt_8534,0
Qt_4140,0
Qt_12473,8
Qt_13488,7
Qt_13042,7
Qt_14894,6
Qt_21697,1
Qt_8258,1
Qt_24277,0
Qt_1026,0
Qt_4969,2
Qt_20163,2
Qt_5411,0
Qt_5046,0
Qt_1205,0
Qt_16658,0
Qt_20225,2
Qt_16689,0
Qt_11779,0
Qt_19705,7
Qt_7652,0
Qt_17957,1
Qt_336,2
Qt_16368,0
Qt_8498,1
Qt_2469,7
Qt_21874,0
Qt_24129,0
Qt_11638,0
Qt_21878,1
Qt_4852,2
Qt_8320,7
Qt_8232,1
Qt_3575,7
Qt_7426,0
Qt_23512,0
Qt_398,7
Qt_22046,1
Qt_10412,0
Qt_12740,0
Qt_8853,5
Qt_9055,4
Qt_7686,0
Qt_9301,0
Qt_5028,6
Qt_16609,6
Qt_9102,2
Qt_11536,0
Qt_20668,0
Qt_18791,1
Qt_6179,6
Qt_14745,1
Qt_15510,3
Qt_26152,1
Qt_16556,0
Qt_8114,0
Qt_19608,1
Qt_7298,1
Qt_8372,0
Qt_6209,2
Qt_9976,0
Qt_27056,2
Qt_20595,4
Qt_959,1
Qt_23484,0
Qt_9237,0
Qt_26071,0
Qt_3593,1
Qt_2964,3
Qt_26308,0
Qt_4564,3
Qt_25386,1
Qt_5006,2
Qt_8730,0
Qt_9191,0
Qt_19251,1
Qt_25807,1
Qt_4707,1
Qt_5347,0
Qt_7808,2
Qt_24929,3
Qt_25042,0
Qt_5718,0
Qt_4253,0
Qt_174,0
Qt_17019,3
Qt_18303,5
Qt_7121,0
Qt_5666,0
Qt_26862,1
Qt_12619,0
Qt_15867,1
Qt_17606,2
Qt_23376,1
Qt_5949,2
Qt_24324,0
Qt_12556,1
Qt_12062,0
Qt_1964,0
Qt_23303,0
Qt_21866,1
Qt_18338,1
Qt_13815,3
Qt_7385,0
Qt_2200,0
Qt_3398,4
Qt_16634,0
Qt_4046,3
Qt_22245,0
Qt_9308,0
Qt_8924,0
Qt_6282,0
Qt_18375,0
Qt_22356,7
Qt_21257,1
Qt_328,0
Qt_4637,2
Qt_12808,0
Qt_12060,0
Qt_429,1
Qt_21591,0
Qt_15575,0
Qt_2478,3
Qt_4288,0
Qt_26725,0
Qt_11366,2
Qt_12064,0
Qt_5532,0
